Onderwyzende	VRB(finiteness=prespart)	onderwijzen	
een	PD(type=indef,subtype=art,position=prenom)	een	
weinigje	NOU-C(number=sg)	weinigje	
witte	AA(degree=pos,position=prenom)	wit	
wyn	NOU-C(number=sg)	wijn	
daar	ADV(type=pron)	daaronder	mw_24
onder	ADV(type=pron)	daaronder	mw_24
is	VRB(finiteness=fin,tense=pres)	zijn	
heel	AA(degree=pos,position=free)	heel	
goed	AA(degree=pos,position=free)	goed	
.	PC	.	

Neemt	VRB(finiteness=fin,tense=pres)	nemen	
Schaape-tongen	NOU-C(number=pl)	schapentong	
,	PC	,	
die	PD(type=d-p,position=free)	die	
wel	ADV(type=reg)	wel	
schoon	VRB(finiteness=pastpart)	schoonmaken	mw_279
gemaakt	VRB(finiteness=pastpart)	schoonmaken	mw_279
zyn	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
en	CONJ(type=coor)	en	
spout	VRB(finiteness=fin,tense=pres)	openspouwen	mw_418
die	PD(type=d-p,position=free)	die	
open	VRB(finiteness=fin,tense=pres)	openspouwen	mw_418
,	PC	,	
en	CONJ(type=coor)	en	
laat	VRB(finiteness=fin,tense=pres)	laten	
ze	PD(type=pers,position=free)	zij	
op	ADP(type=pre)	op	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Rooster	NOU-C(number=sg)	rooster	
braaden	VRB(finiteness=inf)	braden	
,	PC	,	
en	CONJ(type=coor)	en	
met	ADP(type=pre)	met	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
booter	NOU-C(number=sg)	boter	
en	CONJ(type=coor)	en	
azyn	NOU-C(number=sg)	azijn	
bedruipen	VRB(finiteness=inf)	bedruipen	
,	PC	,	
en	CONJ(type=coor)	en	
eet	VRB(finiteness=fin,tense=pres)	eten	
die	PD(type=d-p,position=free)	die	
met	ADP(type=pre)	met	
een	PD(type=indef,subtype=art,position=prenom)	een	
zuure	AA(degree=pos,position=prenom)	zuur	
saus	NOU-C(number=sg)	saus	
is	VRB(finiteness=fin,tense=pres)	zijn	
heel	AA(degree=pos,position=free)	heel	
goed	AA(degree=pos,position=free)	goed	
.	PC	.	

Neemt	VRB(finiteness=fin,tense=pres)	nemen	
tot	ADP(type=pre)	tot	
2	NUM(type=card,position=prenom,representation=dig)	twee	
ponden	NOU-C(number=pl)	pond	
Brambozen	NOU-C(number=pl)	bramboos	
,	PC	,	
een	PD(type=indef,subtype=art,position=prenom)	een	
pond	NOU-C(number=sg)	pond	
sap	NOU-C(number=sg)	sap	
van	ADP(type=pre)	van	
Aalbessen	NOU-C(number=pl)	aalbes	
,	PC	,	
laat	VRB(finiteness=fin,tense=pres)	laten	
dat	PD(type=d-p,position=free)	dat	
te	ADV(type=reg)	samen	mw_290
zaamen	ADV(type=reg)	samen	mw_290
kooken	VRB(finiteness=inf)	koken	
tot	CONJ(type=sub)	totdat	mw_319
dat	CONJ(type=sub)	totdat	mw_319
het	PD(type=pers,position=free)	het	
dik	AA(degree=pos,position=free)	dik	
word	VRB(finiteness=fin,tense=pres)	worden	
:	PC	:	
De	PD(type=d-p,subtype=art,position=prenom)	de	
Brambozen	NOU-C(number=pl)	bramboos	
moeten	VRB(finiteness=fin,tense=pres)	moeten	
maar	ADV(type=reg)	maar	
schoon	AA(degree=pos,position=free)	schoon	
afgewassen	VRB(finiteness=pastpart)	afwassen	
worden	VRB(finiteness=inf)	worden	
,	PC	,	
en	CONJ(type=coor)	en	
zo	ADV(type=reg)	zo	
heel	AA(degree=pos,position=free)	heel	
by	ADP(type=pre)	bij	
het	PD(type=d-p,subtype=art,position=prenom)	het	
sap	NOU-C(number=sg)	sap	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Aalbessen	NOU-C(number=pl)	aalbes	
gedaan	VRB(finiteness=pastpart)	doen	
worden	VRB(finiteness=inf)	worden	
,	PC	,	
en	CONJ(type=coor)	en	
zo	ADV(type=reg)	zo	
te	ADV(type=reg)	samen	mw_291
zaamen	ADV(type=reg)	samen	mw_291
gekookt	VRB(finiteness=pastpart)	koken	
en	CONJ(type=coor)	en	
onder	VRB(finiteness=pastpart)	ondereenroeren	mw_101
een	VRB(finiteness=pastpart)	ondereenroeren	mw_101
geroert	VRB(finiteness=pastpart)	ondereenroeren	mw_101
:	PC	:	
Neemt	VRB(finiteness=fin,tense=pres)	nemen	
dan	ADV(type=reg)	dan	
vyf	NUM(type=card,position=prenom,representation=let)	vijf	
vierendeel	NOU-C(number=sg)	vierendeel	
geraspte	AA(degree=pos,position=prenom)	geraspt	
broodsuiker	NOU-C(number=sg)	broodsuiker	
,	PC	,	
en	CONJ(type=coor)	en	
roert	VRB(finiteness=fin,tense=pres)	roeren	
'	PC	'	
er	ADV(type=pron)	eronder	mw_126
die	PD(type=d-p,position=free)	die	
onder	ADV(type=pron)	eronder	mw_126
,	PC	,	
en	CONJ(type=coor)	en	
laat	VRB(finiteness=fin,tense=pres)	laten	
het	PD(type=pers,position=free)	het	
zo	ADV(type=reg)	zo	
kooken	VRB(finiteness=inf)	koken	
tot	CONJ(type=sub)	totdat	mw_318
dat	CONJ(type=sub)	totdat	mw_318
het	PD(type=pers,position=free)	het	
heel	AA(degree=pos,position=free)	heel	
dik	AA(degree=pos,position=free)	dik	
is	VRB(finiteness=fin,tense=pres)	zijn	
;	PC	;	
en	CONJ(type=coor)	en	
dan	ADV(type=reg)	dan	
doet	VRB(finiteness=fin,tense=pres)	doen	
men	PD(type=pers,position=free)	men	
het	PD(type=pers,position=free)	het	
in	ADP(type=pre)	in	
een	PD(type=indef,subtype=art,position=prenom)	een	
pot	NOU-C(number=sg)	pot	
,	PC	,	
of	CONJ(type=coor)	of	
in	ADP(type=pre)	in	
thee-kopjes	NOU-C(number=pl)	theekopje	
als	CONJ(type=sub)	als	
Gely	NOU-C(number=sg)	gelei	
,	PC	,	
is	VRB(finiteness=fin,tense=pres)	zijn	
heel	AA(degree=pos,position=free)	heel	
goed	AA(degree=pos,position=free)	goed	
van	ADP(type=pre)	van	
smaak	NOU-C(number=sg)	smaak	
.	PC	.	

Neemt	VRB(finiteness=fin,tense=pres)	nemen	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
beste	AA(degree=sup,position=prenom)	best	
Druiven	NOU-C(number=pl)	druif	
,	PC	,	
en	CONJ(type=coor)	en	
weegt	VRB(finiteness=fin,tense=pres)	wegen	
die	PD(type=d-p,position=free)	die	
,	PC	,	
en	CONJ(type=coor)	en	
neemt	VRB(finiteness=fin,tense=pres)	nemen	
dan	ADV(type=reg)	dan	
zo	PD(type=indef,subtype=oth,position=prenom)	zoveel	mw_374
veel	PD(type=indef,subtype=oth,position=prenom)	zoveel	mw_374
gewigt	NOU-C(number=sg)	gewicht	
aan	ADP(type=pre)	aan	
suiker	NOU-C(number=sg)	suiker	
,	PC	,	
als	CONJ(type=sub)	als	
gy	PD(type=pers,position=free)	gij	
Druiven	NOU-C(number=pl)	druif	
hebt	VRB(finiteness=fin,tense=pres)	hebben	
;	PC	;	
de	PD(type=d-p,subtype=art,position=prenom)	de	
korrels	NOU-C(number=pl)	korrel	
moet	VRB(finiteness=fin,tense=pres)	moeten	
men	PD(type=pers,position=free)	men	
met	ADP(type=pre)	met	
een	PD(type=indef,subtype=art,position=prenom)	een	
speld	NOU-C(number=sg)	speld	
daar	ADV(type=pron)	daaruit	mw_335
uit	ADV(type=pron)	daaruit	mw_335
pluizen	VRB(finiteness=inf)	pluizen	
,	PC	,	
en	CONJ(type=coor)	en	
als	CONJ(type=sub)	als	
de	PD(type=d-p,subtype=art,position=prenom)	de	
suiker	NOU-C(number=sg)	suiker	
geraspt	VRB(finiteness=pastpart)	raspen	
is	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
zo	ADV(type=reg)	zo	
strooid	VRB(finiteness=fin,tense=pres)	strooien	
men	PD(type=pers,position=free)	men	
die	PD(type=d-p,position=free)	die	
daar	ADV(type=pron)	daarover	mw_27
over	ADV(type=pron)	daarover	mw_27
;	PC	;	
en	CONJ(type=coor)	en	
als	CONJ(type=sub)	als	
de	PD(type=d-p,subtype=art,position=prenom)	de	
suiker	NOU-C(number=sg)	suiker	
gesmolten	VRB(finiteness=pastpart)	smelten	
is	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
zo	ADV(type=reg)	zo	
laat	VRB(finiteness=fin,tense=pres)	laten	
men	PD(type=pers,position=free)	men	
het	PD(type=pers,position=free)	het	
eens	ADV(type=reg)	eens	
opkooken	VRB(finiteness=inf)	opkoken	
tot	CONJ(type=sub)	totdat	mw_312
dat	CONJ(type=sub)	totdat	mw_312
ze	PD(type=pers,position=free)	zij	
zagt	AA(degree=pos,position=free)	zacht	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
dan	ADV(type=reg)	dan	
uitgeschept	VRB(finiteness=pastpart)	uitscheppen	
en	CONJ(type=coor)	en	
in	ADP(type=pre)	in	
een	PD(type=indef,subtype=art,position=prenom)	een	
pot	NOU-C(number=sg)	pot	
gedaan	VRB(finiteness=pastpart)	doen	
is	VRB(finiteness=fin,tense=pres)	zijn	
heel	AA(degree=pos,position=free)	heel	
goed	AA(degree=pos,position=free)	goed	
.	PC	.	

Neemt	VRB(finiteness=fin,tense=pres)	nemen	
een	PD(type=indef,subtype=art,position=prenom)	een	
half	AA(degree=pos,position=prenom)	half	
vat	NOU-C(number=sg)	vat	
versch	AA(degree=pos,position=prenom)	vers	
bier	NOU-C(number=sg)	bier	
,	PC	,	
dat	PD(type=d-p,position=free)	dat	
zo	ADV(type=reg)	zo-even	mw_190
even	ADV(type=reg)	zo-even	mw_190
eerst	ADV(type=reg)	eerst	
uitgegist	VRB(finiteness=pastpart)	uitgisten	
is	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
en	CONJ(type=coor)	en	
doet	VRB(finiteness=fin,tense=pres)	afdoen	mw_383
de	PD(type=d-p,subtype=art,position=prenom)	de	
bons	NOU-C(number=sg)	bons	
daar	ADV(type=pron)	daarvan	mw_334
van	ADV(type=pron)	daarvan	mw_334
af	VRB(finiteness=fin,tense=pres)	afdoen	mw_383
,	PC	,	
maar	CONJ(type=coor)	maar	
het	PD(type=d-p,subtype=art,position=prenom)	het	
vat	NOU-C(number=sg)	vat	
moet	VRB(finiteness=fin,tense=pres)	moeten	
vol	AA(degree=pos,position=free)	vol	
zyn	VRB(finiteness=inf)	zijn	
:	PC	:	
Neemt	VRB(finiteness=fin,tense=pres)	nemen	
dan	ADV(type=reg)	dan	
een	PD(type=indef,subtype=art,position=prenom)	een	
pond	NOU-C(number=sg)	pond	
gestoote	AA(degree=pos,position=prenom)	gestoten	
blaauwe	AA(degree=pos,position=prenom)	blauw	
Vitriool-steen	NOU-C(number=sg)	vitrioolsteen	
,	PC	,	
en	CONJ(type=coor)	en	
een	PD(type=indef,subtype=art,position=prenom)	een	
pond	NOU-C(number=sg)	pond	
gestoote	AA(degree=pos,position=prenom)	gestoten	
kryt	NOU-C(number=sg)	krijt	
,	PC	,	
en	CONJ(type=coor)	en	
2	NUM(type=card,position=prenom,representation=dig)	twee	
ponden	NOU-C(number=pl)	pond	
gedroogt	AA(degree=pos,position=prenom)	gedroogd	
zand	NOU-C(number=sg)	zand	
:	PC	:	
mengt	VRB(finiteness=fin,tense=pres)	mengen	
dit	PD(type=d-p,position=free)	dit	
te	ADV(type=reg)	samen	mw_288
zaamen	ADV(type=reg)	samen	mw_288
wel	ADV(type=reg)	wel	
ter	ADV(type=reg)	terdege	mw_43
deegen	ADV(type=reg)	terdege	mw_43
door	ADP(type=pre)	door	
malkanderen	PD(type=recip,position=free)	malkander	
:	PC	:	
Neemt	VRB(finiteness=fin,tense=pres)	nemen	
dan	ADV(type=reg)	dan	
een	PD(type=indef,subtype=art,position=prenom)	een	
groote	AA(degree=pos,position=prenom)	groot	
koffy-kop	NOU-C(number=sg)	koffiekop	
van	ADP(type=pre)	van	
dit	PD(type=d-p,subtype=oth,position=prenom)	dit	
mengzel	NOU-C(number=sg)	mengsel	
,	PC	,	
en	CONJ(type=coor)	en	
werpt	VRB(finiteness=fin,tense=pres)	werpen	
het	PD(type=pers,position=free)	het	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
bons	NOU-C(number=sg)	bons	
van	ADP(type=pre)	van	
dit	PD(type=d-p,subtype=oth,position=prenom)	dit	
half-vat	NOU-C(number=sg)	halfvat	
versch	AA(degree=pos,position=prenom)	vers	
bier	NOU-C(number=sg)	bier	
,	PC	,	
en	CONJ(type=coor)	en	
het	PD(type=d-p,subtype=art,position=prenom)	het	
bier	NOU-C(number=sg)	bier	
zal	VRB(finiteness=fin,tense=pres)	zullen	
beginnen	VRB(finiteness=inf)	beginnen	
te	ADP(type=pre)	te	
werken	VRB(finiteness=inf)	werken	
,	PC	,	
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
vuiligheid	NOU-C(number=sg)	vuiligheid	
uitwerpen	VRB(finiteness=inf)	uitwerpen	
:	PC	:	
Sluit	VRB(finiteness=fin,tense=pres)	toesluiten	mw_299
de	PD(type=d-p,subtype=art,position=prenom)	de	
bons	NOU-C(number=sg)	bons	
dan	ADV(type=reg)	dan	
wederom	ADV(type=reg)	wederom	
toe	VRB(finiteness=fin,tense=pres)	toesluiten	mw_299
,	PC	,	
met	ADP(type=pre)	met	
potaarde	NOU-C(number=sg)	potaarde	
en	CONJ(type=coor)	en	
neemt	VRB(finiteness=fin,tense=pres)	nemen	
een	PD(type=indef,subtype=art,position=prenom)	een	
gras	NOU-C(number=sg)	graszode	mw_211
zode	NOU-C(number=sg)	graszode	mw_211
,	PC	,	
en	CONJ(type=coor)	en	
legt	VRB(finiteness=fin,tense=pres)	leggen	
die	PD(type=d-p,position=free)	die	
met	ADP(type=pre)	met	
het	PD(type=d-p,subtype=art,position=prenom)	het	
gras	NOU-C(number=sg)	gras	
onder	ADV(type=reg)	onder	
op	ADP(type=pre)	op	
de	PD(type=d-p,subtype=art,position=prenom)	de	
bons	NOU-C(number=sg)	bons	
,	PC	,	
en	CONJ(type=coor)	en	
het	PD(type=d-p,subtype=art,position=prenom)	het	
bier	NOU-C(number=sg)	bier	
zal	VRB(finiteness=fin,tense=pres)	zullen	
nooit	ADV(type=reg)	nooit	
zuur	AA(degree=pos,position=free)	zuur	
worden	VRB(finiteness=inf)	worden	
al	CONJ(type=sub)	al	
liet	VRB(finiteness=fin,tense=past)	laten	
men	PD(type=pers,position=free)	men	
het	PD(type=pers,position=free)	het	
eenige	PD(type=indef,subtype=oth,position=prenom)	enig	
maanden	NOU-C(number=pl)	maand	
zo	ADV(type=reg)	zo	
leggen	VRB(finiteness=inf)	liggen	
,	PC	,	
en	CONJ(type=coor)	en	
al	CONJ(type=sub)	al	
tapt	VRB(finiteness=fin,tense=pres)	tappen	
men	PD(type=pers,position=free)	men	
daar	ADV(type=pron)	daarvan	mw_526522
dagelyks	ADV(type=reg)	dagelijks	
van	ADV(type=pron)	daarvan	mw_526522
;	PC	;	
en	CONJ(type=coor)	en	
indien	CONJ(type=sub)	indien	
het	PD(type=d-p,subtype=art,position=prenom)	het	
bier	NOU-C(number=sg)	bier	
drabbig	AA(degree=pos,position=free)	drabbig	
was	VRB(finiteness=fin,tense=past)	zijn	
,	PC	,	
zo	ADV(type=reg)	zo	
zal	VRB(finiteness=fin,tense=pres)	zullen	
het	PD(type=pers,position=free)	het	
aanstonds	ADV(type=reg)	aanstonds	
na	ADP(type=pre)	na	
een	PD(type=indef,subtype=art,position=prenom)	een	
dag	NOU-C(number=sg)	dag	
of	CONJ(type=coor)	of	
twee	NUM(type=card,position=free,representation=let)	twee	
gerust	VRB(finiteness=pastpart)	rusten	
te	ADP(type=pre)	te	
hebben	VRB(finiteness=inf)	hebben	
,	PC	,	
helder	AA(degree=pos,position=free)	helder	
en	CONJ(type=coor)	en	
klaar	AA(degree=pos,position=free)	klaar	
worden	VRB(finiteness=inf)	worden	
.	PC	.	

Neemt	VRB(finiteness=fin,tense=pres)	nemen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Karssen	NOU-C(number=pl)	kers	
en	CONJ(type=coor)	en	
doet	VRB(finiteness=fin,tense=pres)	doen	
'	PC	'	
er	ADV(type=pron)	eruit	mw_136
de	PD(type=d-p,subtype=art,position=prenom)	de	
steenen	NOU-C(number=pl)	steen	
uit	ADV(type=pron)	eruit	mw_136
,	PC	,	
en	CONJ(type=coor)	en	
neemt	VRB(finiteness=fin,tense=pres)	nemen	
dan	ADV(type=reg)	dan	
tot	ADP(type=pre)	tot	
een	PD(type=indef,subtype=art,position=prenom)	een	
pond	NOU-C(number=sg)	pond	
Karssen	NOU-C(number=pl)	kers	
drie	NUM(type=card,position=prenom,representation=let)	drie	
vierendeel	NOU-C(number=sg)	vierendeel	
brood-suiker	NOU-C(number=sg)	broodsuiker	
,	PC	,	
en	CONJ(type=coor)	en	
zet	VRB(finiteness=fin,tense=pres)	zetten	
het	PD(type=pers,position=free)	het	
te	ADV(type=reg)	tegelijk	mw_188
gelyk	ADV(type=reg)	tegelijk	mw_188
op	ADP(type=pre)	op	
het	PD(type=d-p,subtype=art,position=prenom)	het	
vuur	NOU-C(number=sg)	vuur	
,	PC	,	
en	CONJ(type=coor)	en	
laat	VRB(finiteness=fin,tense=pres)	laten	
het	PD(type=pers,position=free)	het	
zagjes	AA(degree=pos,position=free)	zachtjes	
kooken	VRB(finiteness=inf)	koken	
,	PC	,	
tot	ADP(type=pre)	tot	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Karssen	NOU-C(number=pl)	kers	
genoeg	PD(type=indef,position=free)	genoeg	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
;	PC	;	
en	CONJ(type=coor)	en	
als	CONJ(type=sub)	als	
ze	PD(type=pers,position=free)	zij	
wat	ADV(type=reg)	wat	
verslagen	VRB(finiteness=pastpart)	verslaan	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
zo	ADV(type=reg)	zo	
doet	VRB(finiteness=fin,tense=pres)	doen	
ze	PD(type=pers,position=free)	zij	
in	ADP(type=pre)	in	
een	PD(type=indef,subtype=art,position=prenom)	een	
pot	NOU-C(number=sg)	pot	
,	PC	,	
en	CONJ(type=coor)	en	
als	CONJ(type=sub)	als	
ze	PD(type=pers,position=free)	zij	
koud	AA(degree=pos,position=free)	koud	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
weggezet	VRB(finiteness=pastpart)	wegzetten	
,	PC	,	
is	VRB(finiteness=fin,tense=pres)	zijn	
heel	AA(degree=pos,position=free)	heel	
goed	AA(degree=pos,position=free)	goed	
.	PC	.	

Neemt	VRB(finiteness=fin,tense=pres)	nemen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
ooren	NOU-C(number=pl)	oor	
,	PC	,	
tong	NOU-C(number=sg)	tong	
en	CONJ(type=coor)	en	
pooten	NOU-C(number=pl)	poot	
van	ADP(type=pre)	van	
een	PD(type=indef,subtype=art,position=prenom)	een	
Zuig-Lam	NOU-C(number=sg)	zuiglam	
die	PD(type=d-p,position=free)	die	
men	PD(type=pers,position=free)	men	
wel	ADV(type=reg)	wel	
ter	ADV(type=reg)	terdege	mw_44
deegen	ADV(type=reg)	terdege	mw_44
schoon	VRB(finiteness=fin,tense=pres)	schoonmaken	mw_282
maakt	VRB(finiteness=fin,tense=pres)	schoonmaken	mw_282
en	CONJ(type=coor)	en	
uit	VRB(finiteness=inf)	uittrekken	mw_322
laat	VRB(finiteness=fin,tense=pres)	laten	
trekken	VRB(finiteness=inf)	uittrekken	mw_322
in	ADP(type=pre)	in	
water	NOU-C(number=sg)	water	
,	PC	,	
en	CONJ(type=coor)	en	
fruit	VRB(finiteness=fin,tense=pres)	fruiten	
het	PD(type=pers,position=free)	het	
dan	ADV(type=reg)	dan	
in	ADP(type=pre)	in	
booter	NOU-C(number=sg)	boter	
;	PC	;	
ook	ADV(type=reg)	ook	
kan	VRB(finiteness=fin,tense=pres)	kunnen	
men	PD(type=pers,position=free)	men	
het	PD(type=pers,position=free)	het	
wel	ADV(type=reg)	wel	
wat	ADV(type=reg)	wat	
laaten	VRB(finiteness=inf)	laten	
meuken	VRB(finiteness=inf)	meuken	
eer	CONJ(type=sub)	eer	
men	PD(type=pers,position=free)	men	
het	PD(type=pers,position=free)	het	
opdist	VRB(finiteness=fin,tense=pres)	opdissen	
,	PC	,	
is	VRB(finiteness=fin,tense=pres)	zijn	
zeer	AA(degree=pos,position=free)	zeer	
goed	AA(degree=pos,position=free)	goed	
.	PC	.	

Neemt	VRB(finiteness=fin,tense=pres)	nemen	
goede	AA(degree=pos,position=prenom)	goed	
appelen	NOU-C(number=pl)	appel	
en	CONJ(type=coor)	en	
schild	VRB(finiteness=fin,tense=pres)	schillen	
die	PD(type=d-p,position=free)	die	
en	CONJ(type=coor)	en	
snyd	VRB(finiteness=fin,tense=pres)	snijden	
die	PD(type=d-p,position=free)	die	
aan	ADP(type=pre)	aan	
schyfjes	NOU-C(number=pl)	schijfje	
en	CONJ(type=coor)	en	
stoot	VRB(finiteness=fin,tense=pres)	stoten	mw_302
'	PC	'	
er	ADV(type=pron)	eruit	mw_324
de	PD(type=d-p,subtype=art,position=prenom)	de	
klokhuizen	NOU-C(number=pl)	klokhuis	
uit	ADV(type=pron)	eruit	mw_324
;	PC	;	
neemt	VRB(finiteness=fin,tense=pres)	nemen	
dan	ADV(type=reg)	dan	
boter	NOU-C(number=sg)	boter	
maakt	VRB(finiteness=fin,tense=pres)	maken	
die	PD(type=d-p,position=free)	die	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
koeke-pan	NOU-C(number=sg)	koekenpan	
bruin	AA(degree=pos,position=free)	bruin	
en	CONJ(type=coor)	en	
fruit	VRB(finiteness=fin,tense=pres)	fruiten	
daar	ADV(type=pron)	daarin	mw_11369
die	PD(type=d-p,subtype=oth,position=prenom)	die	
appelen	NOU-C(number=pl)	appel	
in	ADV(type=pron)	daarin	mw_11369
,	PC	,	
is	VRB(finiteness=fin,tense=pres)	zijn	
goed	AA(degree=pos,position=free)	goed	
.	PC	.	

Neemt	VRB(finiteness=fin,tense=pres)	nemen	
Kiekens	NOU-C(number=pl)	kieken	
,	PC	,	
maakt	VRB(finiteness=fin,tense=pres)	schoonmaken	mw_275
ze	PD(type=pers,position=free)	zij	
wel	ADV(type=reg)	wel	
schoon	VRB(finiteness=fin,tense=pres)	schoonmaken	mw_275
,	PC	,	
en	CONJ(type=coor)	en	
snyd	VRB(finiteness=fin,tense=pres)	snijden	
die	PD(type=d-p,position=free)	die	
in	ADP(type=pre)	in	
stukken	NOU-C(number=pl)	stuk	
,	PC	,	
en	CONJ(type=coor)	en	
doet	VRB(finiteness=fin,tense=pres)	doen	
'	PC	'	
er	ADV(type=pron)	erop	mw_167
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
zout	NOU-C(number=sg)	zout	
en	CONJ(type=coor)	en	
notemuscaat	NOU-C(number=sg)	nootmuskaat	
op	ADV(type=pron)	erop	mw_167
,	PC	,	
en	CONJ(type=coor)	en	
fruitze	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	fruiten+zij	
in	ADP(type=pre)	in	
booter	NOU-C(number=sg)	boter	
tot	CONJ(type=sub)	totdat	mw_314
dat	CONJ(type=sub)	totdat	mw_314
ze	PD(type=pers,position=free)	zij	
bruin	AA(degree=pos,position=free)	bruin	
genoeg	ADV(type=reg)	genoeg	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
en	CONJ(type=coor)	en	
doet	VRB(finiteness=fin,tense=pres)	doen	
dan	ADV(type=reg)	dan	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
Ansjovis	NOU-C(number=sg)	ansjovis	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
gefruite	AA(degree=pos,position=prenom)	gefruit	
booter	NOU-C(number=sg)	boter	
,	PC	,	
met	ADP(type=pre)	met	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
azyn	NOU-C(number=sg)	azijn	
is	VRB(finiteness=fin,tense=pres)	zijn	
heel	AA(degree=pos,position=free)	heel	
goed	AA(degree=pos,position=free)	goed	
.	PC	.	

Neemt	VRB(finiteness=fin,tense=pres)	nemen	
sardinen	NOU-C(number=pl)	sardine	
schrapt	VRB(finiteness=fin,tense=pres)	schrappen	
'	PC	'	
er	ADV(type=pron)	eraf	mw_137
de	PD(type=d-p,subtype=art,position=prenom)	de	
schobben	NOU-C(number=pl)	schub	
af	ADV(type=pron)	eraf	mw_137
en	CONJ(type=coor)	en	
wascht	VRB(finiteness=fin,tense=pres)	wassen	
ze	PD(type=pers,position=free)	zij	
wel	ADV(type=reg)	wel	
en	CONJ(type=coor)	en	
bestrooid	VRB(finiteness=fin,tense=pres)	bestrooien	
die	PD(type=d-p,position=free)	die	
met	ADP(type=pre)	met	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
zout	NOU-C(number=sg)	zout	
,	PC	,	
en	CONJ(type=coor)	en	
laatze	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	laten+zij	
zo	ADV(type=reg)	zo	
wat	ADV(type=reg)	wat	
staan	VRB(finiteness=inf)	staan	
en	CONJ(type=coor)	en	
fruit	VRB(finiteness=fin,tense=pres)	fruiten	
ze	PD(type=pers,position=free)	zij	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
booter	NOU-C(number=sg)	boter	
,	PC	,	
en	CONJ(type=coor)	en	
doet	VRB(finiteness=fin,tense=pres)	doen	
'	PC	'	
er	ADV(type=pron)	erover	mw_128
dan	ADV(type=reg)	dan	
limoen	NOU-C(number=sg)	limoen	
over	ADV(type=pron)	erover	mw_128
,	PC	,	
is	VRB(finiteness=fin,tense=pres)	zijn	
heel	AA(degree=pos,position=free)	heel	
goed	AA(degree=pos,position=free)	goed	
.	PC	.	

Neemt	VRB(finiteness=fin,tense=pres)	nemen	
varsse	AA(degree=pos,position=prenom)	vers	
zalm	NOU-C(number=sg)	zalm	
,	PC	,	
de	PD(type=d-p,subtype=art,position=prenom)	de	
mooten	NOU-C(number=pl)	moot	
moeten	VRB(finiteness=fin,tense=pres)	moeten	
niet	ADV(type=reg)	niet	
te	ADV(type=reg)	te	
dik	AA(degree=pos,position=free)	dik	
zyn	VRB(finiteness=inf)	zijn	
gesneeden	VRB(finiteness=pastpart)	snijden	
,	PC	,	
en	CONJ(type=coor)	en	
fruitze	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	fruiten+zij	
in	ADP(type=pre)	in	
booter	NOU-C(number=sg)	boter	
dat	CONJ(type=sub)	dat	
ze	PD(type=pers,position=free)	zij	
bruin	AA(degree=pos,position=free)	bruin	
worde	VRB(finiteness=fin,tense=pres)	worden	
,	PC	,	
maakt	VRB(finiteness=fin,tense=pres)	maken	
dan	ADV(type=reg)	dan	
een	PD(type=indef,subtype=art,position=prenom)	een	
saus	NOU-C(number=sg)	saus	
van	ADP(type=pre)	van	
rode	AA(degree=pos,position=prenom)	rood	
wyn	NOU-C(number=sg)	wijn	
,	PC	,	
booter	NOU-C(number=sg)	boter	
,	PC	,	
geraspte	AA(degree=pos,position=prenom)	geraspt	
notemuscaat	NOU-C(number=sg)	nootmuskaat	
en	CONJ(type=coor)	en	
limoensap	NOU-C(number=sg)	limoensap	
,	PC	,	
en	CONJ(type=coor)	en	
doet	VRB(finiteness=fin,tense=pres)	doen	
'	PC	'	
er	ADV(type=pron)	erover	mw_127
die	PD(type=d-p,position=free)	die	
over	ADV(type=pron)	erover	mw_127
,	PC	,	
