
Jaworow	NOU-P	Jaworów	
Heeren	NOU-C(number=pl)	heer	
van	ADP(type=pre)	van	
qualiteyt	NOU-C(number=sg)	kwaliteit	
.	PC		

Men	PD(type=pers,position=free)	men	
spreeckt	VRB(finiteness=fin,tense=pres)	spreken	
als	ADV(type=reg)	alsnog	mw_183250
noch	ADV(type=reg)	alsnog	mw_183250
onseecker	AA(degree=pos,position=free)	onzeker	
van	ADP(type=pre)	van	
't	PD(type=d-p,subtype=art,position=prenom)	het	
scheyden	NOU-C(number=sg)	scheiden	
van	ADP(type=pre)	van	
haer	PD(type=poss,position=prenom)	haar	
Ed	AA(degree=pos,position=prenom,WF=abbr)	edelgrootmogend	mw_33679
:	PC		
Groot	AA(degree=pos,position=prenom,WF=abbr)	edelgrootmogend	mw_33679
Mog	AA(degree=pos,position=prenom,WF=abbr)	edelgrootmogend	mw_33679
:	PC		
Vergaderingh	NOU-C(number=sg)	vergadering	
,	PC		
dat	PD(type=d-p,position=free)	dat	
men	PD(type=pers,position=free)	men	
hout	VRB(finiteness=fin,tense=pres)	houden	
,	PC		
dat	PD(type=d-p,position=free)	dat	
echter	ADV(type=reg)	echter	
in	ADP(type=pre)	in	
't	PD(type=d-p,subtype=art,position=prenom)	het	
korte	NOU-C(number=sg)	kort	
sal	VRB(finiteness=fin,tense=pres)	zullen	
wesen	VRB(finiteness=inf)	wezen	
;	PC		
waer	ADV(type=pron)	waarmede	mw_150
mede	ADV(type=pron)	waarmede	mw_150
men	PD(type=pers,position=free)	men	
verder	AA(degree=comp,position=free)	ver	
vertrouwt	VRB(finiteness=fin,tense=pres)	vertrouwen	
te	ADP(type=pre)	te	
sullen	VRB(finiteness=inf)	zullen	
hooren	VRB(finiteness=inf)	horen	
soo	ADV(type=reg)	zo	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Wijnen	NOU-C(number=pl)	wijn	
als	CONJ(type=coor)	als	
andersints	ADV(type=reg)	anderszins	
.	PC		

Den	PD(type=d-p,subtype=art,position=prenom)	de	
Heere	NOU-C(number=sg)	heer	
van	ADP(type=pre)	van	
Brederode	NOU-P	Brederode	
begint	VRB(finiteness=fin,tense=pres)	beginnen	
een	PD(type=indef,subtype=art,position=prenom)	een	
weynigh	NOU-C(number=sg)	weinig	
te	ADP(type=pre)	te	
beteren	VRB(finiteness=inf)	beteren	
.	PC		

Tot	ADP(type=pre)	tot	
Leyden	NOU-P	Leiden	
is	VRB(finiteness=fin,tense=pres)	zijn	
't	PD(type=pers,position=free)	het	
nu	ADV(type=reg)	nu	
alles	PD(type=indef,position=free)	alles	
weder	ADV(type=reg)	weder	
stil	AA(degree=pos,position=free)	stil	
,	PC		
zijnde	VRB(finiteness=prespart)	zijn	
te	ADP(type=pre)	te	
luyt	AA(degree=pos,position=free)	luid	
daer	ADV(type=pron)	daarvan	mw_775677
van	ADV(type=pron)	daarvan	mw_775677
geroepen	VRB(finiteness=pastpart)	roepen	
.	PC		

Van	ADP(type=pre)	van	
't	PD(type=d-p,subtype=art,position=prenom)	het	
Ceulsse	AA(degree=pos,position=prenom)	Keuls	
wesen	NOU-C(number=sg)	wezen	
hoort	VRB(finiteness=fin,tense=pres)	horen	
men	PD(type=pers,position=free)	men	
soo	PD(type=indef,position=free)	zoveel	mw_632818
veel	PD(type=indef,position=free)	zoveel	mw_632818
,	PC		
dat	CONJ(type=sub)	dat	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Fransse	AA(degree=pos,position=prenom)	Frans	
Troupen	NOU-C(number=pl)	troep	
,	PC		
die	PD(type=d-p,position=free)	die	
deurgeloopen	VRB(finiteness=pastpart)	doorlopen	
waren	VRB(finiteness=fin,tense=past)	zijn	
,	PC		
in	ADP(type=pre)	in	
Luyckerlandt	NOU-P	Luikerland	
weder	ADV(type=reg)	weder	
gerecolligeert	VRB(finiteness=pastpart)	recolligeren	
werdende	VRB(finiteness=prespart)	worden	
,	PC		
daer	ADV(type=reg)	daar	
noch	ADV(type=reg)	nog	
al	ADV(type=reg)	al	
bedencken	VRB(finiteness=inf)	bedenken	
viel	VRB(finiteness=fin,tense=past)	vallen	
van	ADP(type=pre)	van	
meerder	AA(degree=comp,position=prenom)	meerder	
onheyl	NOU-C(number=sg)	onheil	
,	PC		
self	PD(type=d-p,position=free)	zelf	
by	ADP(type=pre)	bij	
Winter	NOU-C(number=sg)	wintertijd	mw_698539
tijdt	NOU-C(number=sg)	wintertijd	mw_698539
.	PC		

De	PD(type=d-p,subtype=art,position=prenom)	de	
nieuwe	AA(degree=pos,position=prenom)	nieuw	
Troupen	NOU-C(number=pl)	troep	
verstaet	VRB(finiteness=fin,tense=pres)	verstaan	
men	PD(type=pers,position=free)	men	
,	PC		
dat	CONJ(type=sub)	dat	
gecontinueert	VRB(finiteness=pastpart)	continueren	
zijn	VRB(finiteness=fin,tense=pres)	zijn	
.	PC		

Op	ADP(type=pre)	op	
heden	ADV(type=reg)	heden	
hebben	VRB(finiteness=fin,tense=pres)	hebben	
haer	PD(type=poss,position=prenom)	haar	
Hoog	AA(degree=pos,position=prenom,WF=abbr)	hoogmogend	mw_601965
Mog	AA(degree=pos,position=prenom,WF=abbr)	hoogmogend	mw_601965
:	PC		
Joncker	NOU-C(number=sg)	jonker	
Jan	NOU-P	Jan	
Gysels	NOU-P	Gijsels	
van	NOU-P	Van Lier	mw_514708
Lier	NOU-P	Van Lier	mw_514708
geëligeert	VRB(finiteness=pastpart)	eligeren	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
plaets	NOU-C(number=sg)	plaats	
van	ADP(type=pre)	van	
den	PD(type=d-p,subtype=art,position=prenom)	de	
overleden	AA(degree=pos,position=prenom)	overleden	
Capit	NOU-C(number=sg,WF=mis)	kapitein	
:	PC		
Joost	NOU-P	Joost	
Verschure	NOU-P	Verschure	
.	PC		

Uyt	ADP(type=pre)	uit	
Romen	NOU-P	Rome	
den	PD(type=d-p,subtype=art,position=prenom)	de	
25	NUM(type=ord,position=free,representation=dig)	vijfentwintigste	
dito	NOU-C(number=sg)	dito	
.	PC		

De	PD(type=d-p,subtype=art,position=prenom)	de	
meeste	AA(degree=sup,position=prenom)	meest	
part	NOU-C(number=sg)	part	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Cavallerye	NOU-C(number=sg)	cavalerie	
en	CONJ(type=coor)	en	
Infanterye	NOU-C(number=sg)	infanterie	
die	PD(type=d-p,position=free)	die	
hier	ADV(type=reg)	hier	
te	ADV(type=reg)	tevoren	mw_762207
vooren	ADV(type=reg)	tevoren	mw_762207
aenghenomen	VRB(finiteness=pastpart)	aannemen	
was	VRB(finiteness=fin,tense=past)	zijn	
voor	ADP(type=pre)	voor	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Kerkelicke	AA(degree=pos,position=prenom)	kerkelijk	
Staet	NOU-C(number=sg)	staat	
,	PC		
is	VRB(finiteness=fin,tense=pres)	zijn	
onlangs	ADV(type=reg)	onlangs	
by	ADP(type=pre)	bij	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Paus	NOU-C(number=sg)	paus	
toegestaen	VRB(finiteness=pastpart)	toestaan	
,	PC		
om	ADP(type=pre)	om	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Seigneurie	NOU-C(number=sg)	seigneurie	
van	ADP(type=pre)	van	
Venetien	NOU-P	Venetië	
te	ADP(type=pre)	te	
dienen	VRB(finiteness=inf)	dienen	
,	PC		
sijn	PD(type=poss,position=prenom)	zijn	
Heyligheyt	NOU-C(number=sg)	heiligheid	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
deselve	PD(type=d-p,subtype=oth,position=prenom)	dezelve	
Republique	NOU-C(number=sg)	republiek	
ook	ADV(type=reg)	ook	
eenige	PD(type=indef,subtype=oth,position=prenom)	enig	
Eclesiastique	AA(degree=pos,position=prenom)	eclesiastiek	
Rechten	NOU-C(number=pl)	recht	
geconsenteert.	VRB(finiteness=pastpart)	consenteren	
van	ADP(type=pre)	van	
Modena	NOU-P	Modena	
wordt	VRB(finiteness=fin,tense=pres)	worden	
gheschreven	VRB(finiteness=pastpart)	schrijven	
dat	CONJ(type=sub)	dat	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Prince	NOU-C(number=sg)	prins	
Filberto	NOU-P	Filiberto	
d'Este	NOU-P	d'Este	
,	PC		
Broeder	NOU-C(number=sg)	broeder	
van	ADP(type=pre)	van	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Hertog	NOU-C(number=sg)	hertog	
van	ADP(type=pre)	van	
Modena	NOU-P	Modena	
en	CONJ(type=coor)	en	
van	ADP(type=pre)	van	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Cardinael	NOU-C(number=sg)	kardinaal	
d'Este	NOU-P	d'Este	
,	PC		
deser	PD(type=d-p,subtype=oth,position=prenom)	deze	
Werelt	NOU-C(number=sg)	wereld	
overleden	VRB(finiteness=pastpart)	overlijden	
is	VRB(finiteness=fin,tense=pres)	zijn	
.	PC		

Brieven	NOU-C(number=pl)	brief	
van	ADP(type=pre)	van	
Ancone	NOU-P	Ancona	
melden	VRB(finiteness=fin,tense=pres)	melden	
dat	CONJ(type=sub)	dat	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Turcken	NOU-C(number=pl)	Turk	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Stadt	NOU-C(number=sg)	stad	
Suda	NOU-P	Souda	
te	ADP(type=pre)	te	
Water	NOU-C(number=sg)	water	
en	CONJ(type=coor)	en	
te	ADP(type=pre)	te	
Lande	NOU-C(number=sg)	land	
belegert	VRB(finiteness=pastpart)	belegeren	
hebben	VRB(finiteness=fin,tense=pres)	hebben	
;	PC		
hadden	VRB(finiteness=fin,tense=past)	hebben	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Generael	NOU-C(number=sg)	generaal	
over	ADP(type=pre)	over	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Gallioenen	NOU-C(number=pl)	galjoen	
Martin	NOU-P	Martin	
Capello	NOU-P	Capello	
en	CONJ(type=coor)	en	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Comte	NOU-C(number=sg)	comte	
de	RES(type=for)	de	
Garbonana	NOU-P	Garbonana	
d'Engubio	NOU-P	d'Engubio	
doen	VRB(finiteness=inf)	doen	
aenseggen	VRB(finiteness=inf)	aanzeggen	
,	PC		
(	PC		
die	PD(type=d-p,position=free)	die	
daer	ADV(type=pron)	daarin	mw_307047
in	ADV(type=pron)	daarin	mw_307047
commandeert	VRB(finiteness=fin,tense=pres)	commanderen	
)	PC		
soo	CONJ(type=sub)	zo	
sy	PD(type=pers,position=free)	zij	
daer	ADV(type=reg)	daar	
binnen	ADP(type=pre)	binnen	
dry	NUM(type=card,position=prenom,representation=let)	drie	
dagen	NOU-C(number=pl)	dag	
tijts	NOU-C(number=sg)	tijd	
niet	ADV(type=reg)	niet	
willig	AA(degree=pos,position=free)	willig	
over	VRB(finiteness=fin,tense=past)	overgeven	mw_966618
gaven	VRB(finiteness=fin,tense=past)	overgeven	mw_966618
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
quartier	NOU-C(number=sg)	kwartier	
te	ADP(type=pre)	te	
verwachten	VRB(finiteness=inf)	verwachten	
en	ADV(type=reg)	ne	
hadden.	VRB(finiteness=fin,tense=past)	hebben	
't	PD(type=d-p,position=free)	hetzelve	mw_782495
Selve	PD(type=d-p,position=free)	hetzelve	mw_782495
by	ADP(type=pre)	bij	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Generael	NOU-C(number=sg)	generaal	
Morosini	NOU-P	Morosini	
Venetiaen	NOU-C(number=sg)	Venetiaan	
bekent	AA(degree=pos,position=free)	bekend	
zijnde	VRB(finiteness=prespart)	zijn	
,	PC		
is	VRB(finiteness=fin,tense=pres)	zijn	
den	PD(type=d-p,subtype=art,position=prenom)	de	
30	NUM(type=ord,position=free,representation=dig)	dertigste	
passato	NOU-C(number=sg)	passato	
met	ADP(type=pre)	met	
't	PD(type=d-p,subtype=art,position=prenom)	het	
gros	NOU-C(number=sg)	gros	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Christen	AA(degree=pos,position=prenom)	christen	
Scheeps-vlote	NOU-C(number=sg)	scheepsvloot	
voor	ADP(type=pre)	voor	
't	PD(type=d-p,subtype=art,position=prenom)	het	
Eilant	NOU-C(number=sg)	eiland	
van	ADP(type=pre)	van	
Cerigo	NOU-P	Kythira	
by	ADP(type=pre)	bij	
Moree	NOU-P	Morea	
gekomen	VRB(finiteness=pastpart)	komen	
,	PC		
zijnde	VRB(finiteness=prespart)	zijn	
ontrent	ADV(type=reg)	omtrent	
50	NUM(type=card,position=prenom,representation=dig)	vijftig	
mylen	NOU-C(number=pl)	mijl	
van	ADP(type=pre)	van	
Candia	NOU-P	Candia	
,	NOU-C(number=pl)		
om	ADP(type=pre)	om	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Turcken	NOU-C(number=pl)	Turk	
slagh	NOU-C(number=sg)	slag	
te	ADP(type=pre)	te	
leveren	VRB(finiteness=inf)	leveren	
,	PC		
en	CONJ(type=coor)	en	
deselve	PD(type=d-p,subtype=oth,position=prenom)	dezelve	
plaetse	NOU-C(number=sg)	plaats	
t'ontsetten	ADP(type=pre)+VRB(finiteness=inf)	te+ontzetten	
't	PD(type=w-p,position=free)	hetwelk	mw_314019
welk	PD(type=w-p,position=free)	hetwelk	mw_314019
de	PD(type=d-p,subtype=art,position=prenom)	de	
princepale	AA(degree=pos,position=prenom)	principaal	
sleutel	NOU-C(number=sg)	sleutel	
van	ADP(type=pre)	van	
't	PD(type=d-p,subtype=art,position=prenom)	het	
voorsz	AA(degree=pos,position=prenom,WF=abbr)	voorzegd	
Koninckrijck	NOU-C(number=sg)	koninkrijk	
is	VRB(finiteness=fin,tense=pres)	zijn	
,	PC		
daer	ADV(type=pron)	daarin	mw_745402
noch	ADV(type=reg)	nog	
in	ADV(type=pron)	daarin	mw_745402
ligghen	VRB(finiteness=fin,tense=pres)	liggen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Steden	NOU-C(number=pl)	stad	
Spinalonga	NOU-P	Spinalonga	
,	PC		
Rettimo	NOU-P	Rettimo	
,	PC		
Grabusse	NOU-P	Grabusse	
ende	CONJ(type=coor)	en	
Paleocastro	NOU-P	Palaiokastro	
,	PC		
die	PD(type=d-p,position=free)	die	
suffisant	AA(degree=pos,position=free)	suffisant	
zijn	VRB(finiteness=fin,tense=pres)	zijn	
om	ADP(type=pre)	om	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Turck	NOU-C(number=sg)	Turk	
vry	AA(degree=pos,position=free)	vrij	
wat	PD(type=indef,position=free)	wat	
wercks	NOU-C(number=sg)	werk	
te	ADP(type=pre)	te	
geven	VRB(finiteness=inf)	geven	
.	PC		

Een	PD(type=indef,subtype=art,position=prenom)	een	
ander	NUM(type=ord,position=free,representation=let)	ander	
uyt	ADP(type=pre)	uit	
Weenen	NOU-P	Wenen	
den	PD(type=d-p,subtype=art,position=prenom)	de	
8	NUM(type=ord,position=free,representation=dig)	achtste	
dito	NOU-C(number=sg)	dito	
.	PC		

Sedert	ADP(type=pre)	sedert	
des	PD(type=d-p,subtype=art,position=prenom)	de	
Torstensons	NOU-P	Torstenson	
opbrek	NOU-C(number=sg)	opbrek	
,	PC		
heeft	VRB(finiteness=fin,tense=pres)	hebben	
men	PD(type=pers,position=free)	men	
van	ADP(type=pre)	van	
hem	PD(type=pers,position=free)	hij	
anders	ADV(type=reg)	anders	
niet	ADV(type=reg)	niet	
ghehoort	VRB(finiteness=pastpart)	horen	
,	PC		
als	CONJ(type=sub)	als	
dat	CONJ(type=sub)	dat	
hy	PD(type=pers,position=free)	hij	
(	PC		
dewyle	CONJ(type=sub)	dewijl	
hy	PD(type=pers,position=free)	hij	
voor	ADP(type=pre)	voor	
gheen	PD(type=indef,subtype=oth,position=prenom)	geen	
inval	NOU-C(number=sg)	inval	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
onse	NOU-C(number=pl)	onze	
bevreest	AA(degree=pos,position=free)	bevreesd	
is	VRB(finiteness=fin,tense=pres)	zijn	
)	PC		
sich	PD(type=refl,position=free)	zich	
om	ADP(type=pre)	om	
Horn	NOU-P	Horn	
omheer	ADV(type=reg)	omher	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
verleyt	VRB(finiteness=pastpart)	verleggen	
.	PC		

Ragotzi	NOU-P	Ragotski	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
zijn	PD(type=poss,position=prenom)	zijn	
Gedeputeerde	NOU-C(number=sg)	gedeputeerde	
tot	ADP(type=pre)	tot	
Villeck	NOU-P	Villeck	
,	PC		
soude	VRB(finiteness=fin,tense=past)	zullen	
sterck	AA(degree=pos,position=free)	sterk	
opten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	op+de	
Landtdag	NOU-C(number=sg)	landdag	
ende	CONJ(type=coor)	en	
een	PD(type=indef,subtype=art,position=prenom)	een	
nieuwe	AA(degree=pos,position=prenom)	nieuw	
Palatin	NOU-C(number=sg)	palatijn	
dringhen	VRB(finiteness=inf)	dringen	
:	PC		
Maer	CONJ(type=coor)	maar	
dewyle	CONJ(type=sub)	dewijl	
in	ADP(type=pre)	in	
Hongaren	NOU-P	Hongaren	
de	PD(type=d-p,subtype=art,position=prenom)	de	
sterfte	NOU-C(number=sg)	sterfte	
seer	AA(degree=pos,position=free)	zeer	
inghevallen	VRB(finiteness=pastpart)	invallen	
is	VRB(finiteness=fin,tense=pres)	zijn	
,	PC		
soo	ADV(type=reg)	zo	
zijn	VRB(finiteness=fin,tense=pres)	zijn	
daer	ADV(type=pron)	daartoe	mw_944256
toe	ADV(type=pron)	daartoe	mw_944256
noch	ADV(type=reg)	nog	
slechte	AA(degree=pos,position=prenom)	slecht	
preparatorien	NOU-C(number=pl)	preparatorie	
;	PC		
Ondertusschen	ADV(type=reg)	ondertussen	
blyven	VRB(finiteness=fin,tense=pres)	blijven	
Ragotzi	NOU-P	Ragotski	
en	CONJ(type=coor)	en	
Bacos	NOU-P	Bacos	
Gabor	NOU-P	Gabor	
met	ADP(type=pre)	met	
haer	PD(type=poss,position=prenom)	haar	
volck	NOU-C(number=sg)	volk	
noch	ADV(type=reg)	nog	
in	ADP(type=pre)	in	
haer	PD(type=poss,position=prenom)	haar	
voordeel	NOU-C(number=sg)	voordeel	
leggen	VRB(finiteness=inf)	liggen	
.	PC		

Volgen	VRB(finiteness=fin,tense=pres)	volgen	
hier	ADV(type=reg)	hier	
de	PD(type=d-p,subtype=art,position=prenom)	de	
conditien	NOU-C(number=pl)	conditie	
die	PD(type=d-p,position=free)	die	
met	ADP(type=pre)	met	
Ragotski	NOU-P	Ragotski	
of	VRB(finiteness=pastpart)	afhandelen	mw_661729
ghe=	VRB(finiteness=pastpart)	afhandelen	mw_661729
handelt	VRB(finiteness=pastpart)	afhandelen	mw_661729
,	PC		
en	CONJ(type=coor)	en	
nu	ADV(type=reg)	nu	
wat	ADV(type=reg)	wat	
klaerder	AA(degree=comp,position=free)	klaar	
gestelt	VRB(finiteness=pastpart)	stellen	
zijn.	VRB(finiteness=fin,tense=pres)	zijn	
1	NUM(type=card,position=free,representation=dig)	een	
Sullen	VRB(finiteness=fin,tense=pres)	zullen	
hem	PD(type=pers,position=free)	hij	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Vorstendommen	NOU-C(number=pl)	vorstendom	
in	ADP(type=pre)	in	
Slesien	NOU-P	Silezië	
,	PC		
als	CONJ(type=sub)	als	
Oppelen	NOU-P	Opole	
en	CONJ(type=coor)	en	
Ratibor	NOU-P	Racibórz	
,	PC		
sulcx	PD(type=d-p,position=free)	zulks	
ingeruymt	VRB(finiteness=pastpart)	inruimen	
werden	VRB(finiteness=inf)	worden	
,	PC		
gelijk	CONJ(type=sub)	gelijk	
Betlehem	NOU-P	Betlehem	
Gabor	NOU-P	Gabor	
de	PD(type=d-p,position=free)	dezelve	mw_667285
selve	PD(type=d-p,position=free)	dezelve	mw_667285
beseten	VRB(finiteness=pastpart)	bezitten	
heeft.	VRB(finiteness=fin,tense=pres)	hebben	
2	NUM(type=card,position=free,representation=dig)	twee	
Insgelijcx	ADV(type=reg)	insgelijks	
de	PD(type=d-p,subtype=art,position=prenom)	de	
7	NUM(type=card,position=prenom,representation=dig)	zeven	
Hongerse	AA(degree=pos,position=prenom)	Hongaars	
Spanschappen.	NOU-C(number=pl)	spanschap	
3	NUM(type=card,position=free,representation=dig)	drie	
Alle	PD(type=indef,subtype=oth,position=prenom)	al	
Kercken	NOU-C(number=pl)	kerk	
in	ADP(type=pre)	in	
den	PD(type=d-p,subtype=art,position=prenom)	de	
stant	NOU-C(number=sg)	stand	
te	ADP(type=pre)	te	
stellen	VRB(finiteness=inf)	stellen	
,	PC		
gelijk	CONJ(type=sub)	gelijk	
deselve	PD(type=d-p,position=free)	dezelve	
in	ADP(type=pre)	in	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Iare	NOU-C(number=sg)	jaar	
1618	NUM(type=card,position=postnom,representation=dig)	1618	
geweest	VRB(finiteness=pastpart)	zijn	
zijn.	VRB(finiteness=fin,tense=pres)	zijn	
4	NUM(type=card,position=free,representation=dig)	vier	
Sal	VRB(finiteness=fin,tense=pres)	zullen	
Ragotzki	NOU-P	Ragotski	
tot	ADP(type=pre)	tot	
een	PD(type=indef,subtype=art,position=prenom)	een	
Vorst	NOU-C(number=sg)	vorst	
des	PD(type=d-p,subtype=art,position=prenom)	de	
Rijcx	NOU-C(number=sg)	rijk	
verklaert	VRB(finiteness=pastpart)	verklaren	
werden.	VRB(finiteness=inf)	worden	
5	NUM(type=card,position=free,representation=dig)	vijf	
Sal	VRB(finiteness=fin,tense=pres)	zullen	
in	ADP(type=pre)	in	
Hongaren	NOU-P	Hongaren	
als	CONJ(type=sub)	als	
een	PD(type=indef,subtype=art,position=prenom)	een	
Viceroy	NOU-C(number=sg)	vice-roy	
ghehouden	VRB(finiteness=pastpart)	houden	
werden.	VRB(finiteness=inf)	worden	
6	NUM(type=card,position=free,representation=dig)	zes	
Sullen	VRB(finiteness=fin,tense=pres)	zullen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Iesuijten	NOU-C(number=pl)	jezuïet	
over	ADP(type=pre)	over	
d	PD(type=d-p,subtype=art,position=prenom)	de	
'	PC		
over	NOU-C(number=sg)	overzijde	mw_600400
zijde	NOU-C(number=sg)	overzijde	mw_600400
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Donouw	NOU-P	Donau	
(	PC		
behalven	ADP(type=pre)	behalve	
tot	ADP(type=pre)	tot	
Presburgh	NOU-P	Bratislava	
)	PC		
gantsch	AA(degree=pos,position=free)	gans	
uyt	ADP(type=pre)	uit	
Hongaren	NOU-P	Hongaren	
wegh	VRB(finiteness=pastpart)	wegschaffen	mw_582098
geschaft	VRB(finiteness=pastpart)	wegschaffen	mw_582098
werden.	VRB(finiteness=inf)	worden	
7	NUM(type=card,position=free,representation=dig)	zeven	
Tockay	NOU-P	Tokaj	
sal	VRB(finiteness=fin,tense=pres)	zullen	
aen	ADP(type=pre)	aan	
Ragotzki	NOU-P	Ragotski	
eeuwigh	AA(degree=pos,position=free)	eeuwig	
verblijven.	VRB(finiteness=inf)	verblijven	
8	NUM(type=card,position=free,representation=dig)	acht	
Alle	PD(type=indef,subtype=oth,position=prenom)	al	
resterende	AA(degree=pos,position=prenom)	resterend	
Postulaten	NOU-C(number=pl)	postulaat	
sullen	VRB(finiteness=fin,tense=pres)	zullen	
op	ADP(type=pre)	op	
naest	AA(degree=pos,position=prenom)	naastkomend	mw_968443
komende	AA(degree=pos,position=prenom)	naastkomend	mw_968443
Lant-dagh	NOU-C(number=sg)	landdag	
gescheiden	VRB(finiteness=pastpart)	scheiden	
en	CONJ(type=coor)	en	
by-gelegt	VRB(finiteness=pastpart)	bijleggen	
werden	VRB(finiteness=inf)	worden	
.	PC		

Weenen	NOU-P	Wenen	
den	PD(type=d-p,subtype=art,position=prenom)	de	
14	NUM(type=ord,position=prenom,representation=dig)	veertiende	
February	NOU-C(number=sg)	februarius	

Den	PD(type=d-p,subtype=art,position=prenom)	de	
Grave	NOU-C(number=sg)	graaf	
van	ADP(type=pre)	van	
Rothal	NOU-P	Rothal	
is	VRB(finiteness=fin,tense=pres)	zijn	
belast	VRB(finiteness=pastpart)	belasten	
in	ADP(type=pre)	in	
14	NUM(type=card,position=prenom,representation=dig)	veertien	
Dagen	NOU-C(number=pl)	dag	
weder	ADV(type=reg)	weder	
nae	ADP(type=pre)	na	
Presborgh	NOU-P	Bratislava	
te	ADP(type=pre)	te	
vertrecken	VRB(finiteness=inf)	vertrekken	
,	PC		
en	CONJ(type=coor)	en	
aldaer	ADV(type=reg)	aldaar	
te	ADP(type=pre)	te	
proponeeren	VRB(finiteness=inf)	proponeren	
,	PC		
soo	CONJ(type=sub)	zo	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Ongarisse	AA(degree=pos,position=prenom)	Hongarisch	
Standen	NOU-C(number=pl)	stand	
haer	PD(type=pers,position=free)	zij	
wel	ADV(type=reg)	wel	
willen	VRB(finiteness=inf)	willen	
aenstellen	VRB(finiteness=inf)	aanstellen	
:	PC		
dat	CONJ(type=sub)	dat	
men	PD(type=pers,position=free)	men	
dan	ADV(type=reg)	dan	
daer	ADV(type=pron)	daarna	mw_330047
nae	ADV(type=pron)	daarna	mw_330047
een	PD(type=indef,subtype=art,position=prenom)	een	
Landt-dagh	NOU-C(number=sg)	landdag	
sal	VRB(finiteness=fin,tense=pres)	zullen	
uytschrijven	VRB(finiteness=inf)	uitschrijven	
,	PC		
omme	ADP(type=pre)	om	
op	ADP(type=pre)	op	
hare	PD(type=poss,position=prenom)	haar	
Gravaminaes	NOU-C(number=pl)	gravamina	
te	ADP(type=pre)	te	
delibereeren	VRB(finiteness=inf)	delibereren	
;	PC		
en	CONJ(type=coor)	en	
soude	VRB(finiteness=fin,tense=past)	zullen	
sijn	PD(type=poss,position=prenom)	zijn	
Keyserlijcke	AA(degree=pos,position=prenom)	keizerlijk	
Majest	NOU-C(number=sg,WF=abbr)	majesteit	
:	PC		
die	PD(type=d-p,position=free)	die	
self	PD(type=d-p,position=free)	zelf	
by	VRB(finiteness=inf)	bijwonen	mw_808440
woonen	VRB(finiteness=inf)	bijwonen	mw_808440
,	PC		
omme	ADP(type=pre)	om	
met	ADV(type=reg)	meteen	mw_869063
eene	ADV(type=reg)	meteen	mw_869063
de	PD(type=d-p,subtype=art,position=prenom)	de	
Keyserinne	NOU-C(number=sg)	keizerin	
te	ADP(type=pre)	te	
laten	VRB(finiteness=inf)	laten	
kroonen	VRB(finiteness=inf)	kronen	
,	PC		
maer	CONJ(type=coor)	maar	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Ongaren	NOU-C(number=pl)	Hongaar	
difficulteeren	VRB(finiteness=fin,tense=pres)	difficulteren	
ondertusschen	ADV(type=reg)	ondertussen	
seer	AA(degree=pos,position=free)	zeer	
op	ADP(type=pre)	op	
den	PD(type=d-p,subtype=art,position=prenom)	de	
laetst	AA(degree=sup,position=free)	laat	
aengestelden	AA(degree=pos,position=prenom)	aangesteld	
termijn	NOU-C(number=sg)	termijn	
te	ADP(type=pre)	te	
verschijnen	VRB(finiteness=inf)	verschijnen	
,	PC		
alsoo	CONJ(type=sub)	alzo	
sy	PD(type=pers,position=free)	zij	
seggen	VRB(finiteness=fin,tense=pres)	zeggen	
niet	ADV(type=reg)	niet	
te	ADP(type=pre)	te	
