Dewyl	CONJ(type=sub)	dewijl	
een	PD(type=indef,subtype=art,position=prenom)	een	
dick	AA(degree=pos,position=prenom)	dik	
Vrouwmensch	NOU-C(number=sg)	vrouwmens	
,	PC	,	
dat	PD(type=d-p,position=free)	dat	
een	PD(type=indef,subtype=art,position=prenom)	een	
rood	AA(degree=pos,position=prenom)	rood	
trijp	AA(degree=pos,position=prenom)	trijp	
jak	NOU-C(number=sg)	jak	
aan	VRB(finiteness=fin,tense=past)	aanhebben	mw_11
had	VRB(finiteness=fin,tense=past)	aanhebben	mw_11
,	PC	,	
en	CONJ(type=coor)	en	
dat	PD(type=d-p,position=free)	dat	
vry	AA(degree=pos,position=free)	vrij	
wat	ADV(type=reg)	wat	
mank	AA(degree=pos,position=free)	mank	
ging	VRB(finiteness=fin,tense=past)	gaan	
,	PC	,	
wat	PD(type=w-p,position=free)	wat	
valter	VRB(finiteness=fin,tense=pres)+ADV(type=reg)	vallen+er	
te	ADP(type=pre)	te	
seggen	VRB(finiteness=inf)	zeggen	
,	PC	,	
is	VRB(finiteness=fin,tense=pres)	zijn	
't	PD(type=d-p,subtype=art,position=prenom)	het	
gelag	NOU-C(number=sg)	gelag	
niet	ADV(type=reg)	niet	
wel	ADV(type=reg)	wel	
gereekend	VRB(finiteness=pastpart)	rekenen	
?	PC	?	

Dat	PD(type=d-p,position=free)	dat	
moet	VRB(finiteness=fin,tense=pres)	moeten	
jy	PD(type=pers,position=free)	jij	
weten	VRB(finiteness=inf)	weten	
,	PC	,	
seiden	VRB(finiteness=fin,tense=past,WF=mis)+PD(type=d-p,subtype=art,position=prenom,WF=mis)	zeggen+de	
Heer	NOU-C(number=sg)	heer	
,	PC	,	
ik	PD(type=pers,position=free)	ik	
heb	VRB(finiteness=fin,tense=pres)	hebben	
niet	ADV(type=reg)	niet	
aengeschreven	VRB(finiteness=pastpart)	aanschrijven	
,	PC	,	
hoe	PD(type=indef,subtype=oth,position=prenom)	hoeveel	mw_251
veel	PD(type=indef,subtype=oth,position=prenom)	hoeveel	mw_251
roemers	NOU-C(number=pl)	roemer	
datter	CONJ(type=sub)+ADV(type=reg)	dat+er	
geweest	VRB(finiteness=pastpart)	zijn	
sijn	VRB(finiteness=fin,tense=pres)	zijn	
;	PC	;	
maar	CONJ(type=coor)	maar	
me	PD(type=pers,position=free)	ik	
dunk	VRB(finiteness=fin,tense=pres)	dunken	
dat	CONJ(type=sub)	dat	
het	PD(type=pers,position=free)	het	
al	PD(type=indef,position=free)	al	
wat	ADV(type=reg)	wat	
te	ADV(type=reg)	te	
grof	AA(degree=pos,position=free)	grof	
gaat	VRB(finiteness=fin,tense=pres)	gaan	
Daar	ADV(type=reg)	daar	
sijn	VRB(finiteness=fin,tense=pres)	zijn	
'	PC	'	
er	ADV(type=reg)	er	
eerst	ADV(type=reg)	eerst	
,	PC	,	
sei	VRB(finiteness=fin,tense=past)	zeggen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
VVaardin	NOU-C(number=sg)	waardin	
,	PC	,	
sijnde	VRB(finiteness=prespart,WF=mis)	zien	
op	ADP(type=pre)	op	
het	PD(type=d-p,subtype=art,position=prenom)	het	
schryf-bord	NOU-C(number=sg)	schrijfbord	
ses	NUM(type=card,position=free,representation=let)	zes	
sonder	ADP(type=pre)	zonder	
suiker	NOU-C(number=sg)	suiker	
geweest	VRB(finiteness=pastpart)	zijn	
,	PC	,	
dat	PD(type=d-p,position=free)	dat	
maak	VRB(finiteness=fin,tense=pres,WF=mis)	maken	
ses	NUM(type=card,position=prenom,representation=let)	zes	
schellingen	NOU-C(number=pl)	schelling	
,	PC	,	
en	CONJ(type=coor)	en	
na	ADP(type=pre)	na	
dees	PD(type=d-p,subtype=oth,position=prenom)	deze	
hand	NOU-C(number=sg)	hand	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
'	PC	'	
er	ADV(type=reg)	er	
noch	ADV(type=reg)	nog	
zeventien	NUM(type=card,position=free,representation=let)	zeventien	
met	ADP(type=pre)	met	
suiker	NOU-C(number=sg)	suiker	
geweest	VRB(finiteness=pastpart)	zijn	
,	PC	,	
dat	PD(type=d-p,position=free)	dat	
's	VRB(finiteness=fin,tense=pres)	zijn	
vier	NUM(type=card,position=prenom,representation=let)	vierendertig	mw_168
en	NUM(type=card,position=prenom,representation=let)	vierendertig	mw_168
dartig	NUM(type=card,position=prenom,representation=let)	vierendertig	mw_168
schellingen	NOU-C(number=pl)	schelling	
,	PC	,	
en	CONJ(type=coor)	en	
ses	NUM(type=card,position=free,representation=let)	zes	
daar	ADV(type=pron)	daarbij	mw_86
by	ADV(type=pron)	daarbij	mw_86
gedaan	VRB(finiteness=pastpart)	doen	
,	PC	,	
dat	PD(type=d-p,position=free)	dat	
maakt	VRB(finiteness=fin,tense=pres)	maken	
saamen	ADV(type=reg)	samen	
effentjes	ADV(type=reg)	eventjes	
twaalf	NUM(type=card,position=prenom,representation=let)	twaalf	
guldens	NOU-C(number=pl)	gulden	
,	PC	,	
niet	ADV(type=reg)	niet	
een	PD(type=indef,subtype=art,position=prenom)	een	
duit	NOU-C(number=sg)	duit	
meer	ADV(type=reg)	meer	
of	CONJ(type=coor)	of	
minder	PD(type=indef,position=free)	minder	
;	PC	;	
maar	CONJ(type=coor)	maar	
wil	VRB(finiteness=fin,tense=pres)	willen	
je	PD(type=pers,position=free)	jij	
noch	ADV(type=reg)	nog	
een	PD(type=indef,subtype=art,position=prenom)	een	
schellinkje	NOU-C(number=sg)	schellinkje	
of	CONJ(type=coor)	of	
twee	NUM(type=card,position=free,representation=let)	twee	
voor	ADP(type=pre)	voor	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Meid	NOU-C(number=sg)	meid	
over	VRB(finiteness=inf)	overgooien	mw_235
gooyen	VRB(finiteness=inf)	overgooien	mw_235
,	PC	,	
daar	ADV(type=pron)	daaraan	mw_115
zel	VRB(finiteness=fin,tense=pres)	zullen	
je	PD(type=pers,position=free)	jij	
niet	ADV(type=reg)	niet	
kwalyk	AA(degree=pos,position=free)	kwalijk	
aan	ADV(type=pron)	daaraan	mw_115
doen	VRB(finiteness=inf)	doen	
.	PC	.	

Zie	VRB(finiteness=fin,tense=pres)	zien	
je	PD(type=pers,position=free)	jij	
wel	ADV(type=reg)	wel	
,	PC	,	
sey	VRB(finiteness=fin,tense=past)	zeggen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Meid	NOU-C(number=sg)	meid	
,	PC	,	
is	VRB(finiteness=fin,tense=pres)	zijn	
't	PD(type=pers,position=free)	het	
soo	ADV(type=reg)	zo	
niet	ADV(type=reg)	niet	
als	CONJ(type=sub)	als	
ik	PD(type=pers,position=free)	ik	
gerekent	VRB(finiteness=pastpart)	rekenen	
had	VRB(finiteness=fin,tense=past)	hebben	
?	PC	?	

't	PD(type=pers,position=free)	het	
Zou	VRB(finiteness=fin,tense=past)	zullen	
me	PD(type=pers,position=free)	ik	
leed	NOU-C(number=sg)	leed	
wesen	VRB(finiteness=inf)	wezen	
,	PC	,	
voegde	VRB(finiteness=fin,tense=past)	voegen	
zy	PD(type=pers,position=free)	zij	
daar	ADV(type=pron)	daarbij	mw_87
by	ADV(type=pron)	daarbij	mw_87
,	PC	,	
dat	CONJ(type=sub)	dat	
ik	PD(type=pers,position=free)	ik	
niemand	PD(type=indef,position=free)	niemand	
een	PD(type=indef,subtype=art,position=prenom)	een	
duit	NOU-C(number=sg)	duit	
te	ADV(type=reg)	te	
veel	PD(type=indef,position=free)	veel	
sou	VRB(finiteness=fin,tense=past)	zullen	
af	VRB(finiteness=inf)	afeisen	mw_52
eisschen	VRB(finiteness=inf)	afeisen	mw_52
;	PC	;	
want	CONJ(type=coor)	want	
ik	PD(type=pers,position=free)	ik	
kan	VRB(finiteness=fin,tense=pres)	kunnen	
'	PC	'	
er	ADV(type=pron)	eraf	mw_53
doch	ADV(type=reg)	doch	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
voordeel	NOU-C(number=sg)	voordeel	
af	ADV(type=pron)	eraf	mw_53
hebben	VRB(finiteness=inf)	hebben	
.	PC	.	

Zes	NUM(type=card,position=prenom,representation=let)	zes	
roemers	NOU-C(number=pl)	roemer	
sonder	ADP(type=pre)	zonder	
suyker	NOU-C(number=sg)	suiker	
,	PC	,	
sey	VRB(finiteness=fin,tense=past)	zeggen	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Heer	NOU-C(number=sg)	heer	
,	PC	,	
en	CONJ(type=coor)	en	
seventien	NUM(type=card,position=free,representation=let)	zeventien	
met	ADP(type=pre)	met	
suyker	NOU-C(number=sg)	suiker	
,	PC	,	
dat	PD(type=d-p,position=free)	dat	
maakt	VRB(finiteness=fin,tense=pres)	maken	
saamen	ADV(type=reg)	samen	
drie	NUM(type=card,position=prenom,representation=let)	drieëntwintig	mw_199
entwintig	NUM(type=card,position=prenom,representation=let)	drieëntwintig	mw_199
roemers	NOU-C(number=pl)	roemer	
,	PC	,	
die	PD(type=d-p,position=free)	die	
sijn	VRB(finiteness=fin,tense=pres)	zijn	
'	PC	'	
er	ADV(type=reg)	er	
voor	ADV(type=reg)	vooreerst	mw_358
eerst	ADV(type=reg)	vooreerst	mw_358
altyd	ADV(type=reg)	altijd	
niet	ADV(type=reg)	niet	
geweest	VRB(finiteness=pastpart)	zijn	
,	PC	,	
want	CONJ(type=coor)	want	
van	ADP(type=pre)	van	
soo	PD(type=indef,position=free)	zoveel	mw_325
veel	PD(type=indef,position=free)	zoveel	mw_325
pyns	NOU-C(number=sg,WF=mis)	wijn	
souden	VRB(finiteness=fin,tense=past)	zullen	
wy	PD(type=pers,position=free)	wij	
al	ADV(type=reg)	al	
lang	AA(degree=pos,position=free)	lang	
soo	ADV(type=reg)	zo	
sat	AA(degree=pos,position=free)	zat	
als	CONJ(type=sub)	als	
besten	NOU-C(number=pl)	beest	
geweest	VRB(finiteness=pastpart)	zijn	
sijn	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
en	CONJ(type=coor)	en	
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+het	
anderen	NUM(type=ord,position=free,representation=let)	ander	
sou	VRB(finiteness=fin,tense=past)	zullen	
ik	PD(type=pers,position=free)	ik	
niet	ADV(type=reg)	niet	
gaarne	ADV(type=reg)	gaarne	
een	NUM(type=card,position=prenom,representation=let)	een	
schelling	NOU-C(number=sg)	schelling	
voor	ADP(type=pre)	voor	
een	PD(type=indef,subtype=art,position=prenom)	een	
roemer	NOU-C(number=sg)	roemer	
sonder	ADP(type=pre)	zonder	
,	PC	,	
en	CONJ(type=coor)	en	
twee	NUM(type=card,position=prenom,representation=let)	twee	
schellingen	NOU-C(number=pl)	schelling	
voor	ADP(type=pre)	voor	
een	NUM(type=card,position=free,representation=let)	een	
met	ADP(type=pre)	met	
suyker	NOU-C(number=sg)	suiker	
geven	VRB(finiteness=inf)	geven	
,	PC	,	
dewyl	CONJ(type=sub)	dewijl	
se	PD(type=pers,position=free)	zij	
op	ADP(type=pre)	op	
ver	AA(degree=pos,position=free)	ver	
na	ADV(type=reg)	na	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
pint	NOU-C(number=sg)	pint	
en	ADV(type=reg)	ne	
houden	VRB(finiteness=fin,tense=pres)	houden	
.	PC	.	

Dat	PD(type=d-p,position=free)	dat	
's	VRB(finiteness=fin,tense=pres)	zijn	
al	PD(type=indef,position=free)	al	
even	PD(type=indef,position=free)	evenveel	mw_216
veel	PD(type=indef,position=free)	evenveel	mw_216
,	PC	,	
zey	VRB(finiteness=fin,tense=past)	zeggen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
waardin	NOU-C(number=sg)	waardin	
,	PC	,	
of	CONJ(type=sub)	of	
ze	PD(type=pers,position=free)	zij	
een	PD(type=indef,subtype=art,position=prenom)	een	
pint	NOU-C(number=sg)	pint	
houden	VRB(finiteness=fin,tense=pres)	houden	
of	CONJ(type=coor)	of	
niet	ADV(type=reg)	niet	
;	PC	;	
had	VRB(finiteness=fin,tense=past)	hebben	
je	PD(type=pers,position=free)	jij	
ze	PD(type=pers,position=free)	zij	
tot	ADP(type=pre)	tot	
die	PD(type=d-p,subtype=oth,position=prenom)	die	
prys	NOU-C(number=sg)	prijs	
niet	ADV(type=reg)	niet	
willen	VRB(finiteness=inf)	willen	
betaalen	VRB(finiteness=inf)	betalen	
,	PC	,	
zoo	ADV(type=reg)	zo	
moest	VRB(finiteness=fin,tense=past)	moeten	
je	PD(type=pers,position=free)	jij	
hier	ADV(type=pron)	hiervandaan	mw_95
van	ADV(type=pron)	hiervandaan	mw_95
daan	ADV(type=pron)	hiervandaan	mw_95
gebleeven	VRB(finiteness=pastpart)	blijven	
hebben	VRB(finiteness=inf)	hebben	
,	PC	,	
en	CONJ(type=coor)	en	
waar	ADV(type=pron)	waarvoor	mw_359
voor	ADV(type=pron)	waarvoor	mw_359
,	PC	,	
vervolgde	VRB(finiteness=fin,tense=past)	vervolgen	
zy	PD(type=pers,position=free)	zij	
,	PC	,	
zou	VRB(finiteness=fin,tense=past)	zullen	
ik	PD(type=pers,position=free)	ik	
myn	PD(type=poss,position=prenom)	mijn	
Dochters	NOU-C(number=pl)	dochter	
doch	ADV(type=reg)	doch	
houden	VRB(finiteness=inf)	houden	
,	PC	,	
als	CONJ(type=sub)	als	
ik	PD(type=pers,position=free)	ik	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
winst	NOU-C(number=sg)	winst	
op	ADP(type=pre)	op	
de	PD(type=d-p,subtype=art,position=prenom)	de	
wyn	NOU-C(number=sg)	wijn	
had	VRB(finiteness=fin,tense=past)	hebben	
?	PC	?	

't	PD(type=d-p,subtype=art,position=prenom)	het	
Geld	NOU-C(number=sg)	geld	
moet	VRB(finiteness=fin,tense=pres)	moeten	
'	PC	'	
er	ADV(type=reg)	er	
wezen	VRB(finiteness=inf)	wezen	
,	PC	,	
en	CONJ(type=coor)	en	
dat	PD(type=d-p,position=free)	dat	
al	ADV(type=reg)	al	
terstond	ADV(type=reg)	terstond	
ook	ADV(type=reg)	ook	
,	PC	,	
of	CONJ(type=sub)	of	
ik	PD(type=pers,position=free)	ik	
zal	VRB(finiteness=fin,tense=pres)	zullen	
'	PC	'	
er	ADV(type=pron)	ertoe	mw_212
raad	NOU-C(number=sg)	raad	
toe	ADV(type=pron)	ertoe	mw_212
schaffen	VRB(finiteness=inf)	schaffen	
.	PC	.	

Zie	VRB(finiteness=fin,tense=pres)	zien	
daar	ADV(type=reg)	daar	
,	PC	,	
Vrouw	NOU-C(number=sg)	vrouw	
,	PC	,	
zey	VRB(finiteness=fin,tense=past)	zeggen	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Heer	NOU-C(number=sg)	heer	
,	PC	,	
daar	ADV(type=reg)	daar	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
twee	NUM(type=card,position=prenom,representation=let)	twee	
Dukatons	NOU-C(number=pl)	dukaton	
,	PC	,	
wil	VRB(finiteness=fin,tense=pres)	willen	
je	PD(type=pers,position=free)	jij	
die	PD(type=d-p,position=free)	die	
hebben	VRB(finiteness=inf)	hebben	
,	PC	,	
zoo	ADV(type=reg)	zo	
is	VRB(finiteness=fin,tense=pres)	zijn	
't	PD(type=pers,position=free)	het	
wel	AA(degree=pos,position=free)	wel	
,	PC	,	
en	CONJ(type=coor)	en	
zoo	CONJ(type=sub)	zo	
niet	ADV(type=reg)	niet	
,	PC	,	
zoo	ADV(type=reg)	zo	
moet	VRB(finiteness=fin,tense=pres)	moeten	
je	PD(type=pers,position=free)	jij	
zien	VRB(finiteness=inf)	zien	
,	PC	,	
dat	CONJ(type=sub)	dat	
je	PD(type=pers,position=free)	jij	
meer	PD(type=indef,position=free)	meer	
krygt	VRB(finiteness=fin,tense=pres)	krijgen	
,	PC	,	
maar	CONJ(type=coor)	maar	
me	PD(type=pers,position=free)	ik	
dunkt	VRB(finiteness=fin,tense=pres)	dunken	
,	PC	,	
dat	CONJ(type=sub)	dat	
je	PD(type=pers,position=free)	jij	
't	PD(type=pers,position=free)	het	
daar	ADV(type=pron)	daarvoor	mw_116
wel	ADV(type=reg)	wel	
voor	ADV(type=pron)	daarvoor	mw_116
tuigen	VRB(finiteness=inf)	tuigen	
kunt	VRB(finiteness=fin,tense=pres)	kunnen	
.	PC	.	

Meer	PD(type=indef,position=free)	meer	
krygen	VRB(finiteness=inf)	krijgen	
!	PC	!	

zey	VRB(finiteness=fin,tense=past)	zeggen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Waardin	NOU-C(number=sg)	waardin	
,	PC	,	
daar	ADV(type=pron)	daartoe	mw_117
weet	VRB(finiteness=fin,tense=pres)	weten	
ik	PD(type=pers,position=free)	ik	
op	ADP(type=pre)	op	
staande	AA(degree=pos,position=prenom)	staand	
voedt	NOU-C(number=sg)	voet	
wel	ADV(type=reg)	wel	
kans	NOU-C(number=sg)	kans	
toe	ADV(type=pron)	daartoe	mw_117
,	PC	,	
en	CONJ(type=coor)	en	
hier	ADV(type=pron)	hierop	mw_245
op	ADV(type=pron)	hierop	mw_245
met	ADP(type=pre)	met	
de	PD(type=d-p,subtype=art,position=prenom)	de	
voot	NOU-C(number=sg,WF=mis)	voet	
tegē	ADP(type=pre,WF=abbr)	tegen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
vloer	NOU-C(number=sg)	vloer	
stampende	VRB(finiteness=prespart)	stampen	
,	PC	,	
kwamen	VRB(finiteness=fin,tense=past)	komen	
'	PC	'	
er	ADV(type=reg)	er	
straks	ADV(type=reg)	straks	
twee	NUM(type=card,position=prenom,representation=let)	twee	
Venten	NOU-C(number=pl)	vent	
boven	ADV(type=reg)	boven	
,	PC	,	
op	ADP(type=pre)	op	
zyn	PD(type=poss,position=prenom)	zijn	
plugs	NOU-C(number=sg)	plugs	
gekleed	VRB(finiteness=pastpart)	kleden	
,	PC	,	
ieder	PD(type=indef,position=free)	ieder	
met	ADP(type=pre)	met	
een	PD(type=indef,subtype=art,position=prenom)	een	
pyp	NOU-C(number=sg)	pijp	
tabak	NOU-C(number=sg)	tabak	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
mond	NOU-C(number=sg)	mond	
.	PC	.	

Wat	PD(type=w-p,position=free)	wat	
's	VRB(finiteness=fin,tense=pres)	zijn	
hier	ADV(type=reg)	hier	
nou	ADV(type=reg)	nu	
weer	ADV(type=reg)	weder	
te	ADP(type=pre)	te	
doen	VRB(finiteness=inf)	doen	
,	PC	,	
zeiden	VRB(finiteness=fin,tense=past)	zeggen	
deese	PD(type=d-p,subtype=oth,position=prenom)	deze	
twee	NUM(type=card,position=free,representation=let)	twee	
,	PC	,	
valt	VRB(finiteness=fin,tense=pres)	vallen	
'	PC	'	
er	ADV(type=reg)	er	
al	ADV(type=reg)	alweder	mw_60
weer	ADV(type=reg)	alweder	mw_60
wat	PD(type=indef,position=free)	wat	
tegen	ADP(type=pre)	tegen	
't	PD(type=d-p,subtype=art,position=prenom)	het	
gelag	NOU-C(number=sg)	gelag	
te	ADP(type=pre)	te	
morren	VRB(finiteness=inf)	morren	
!	PC	!	

VVel	ADV(type=reg)	wel	
degelyk	AA(degree=pos,position=free)	degelijk	
,	PC	,	
zei	VRB(finiteness=fin,tense=past)	zeggen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
VVaardin	NOU-C(number=sg)	waardin	
,	PC	,	
men	PD(type=pers,position=free)	men	
sou	VRB(finiteness=fin,tense=past)	zullen	
my	PD(type=pers,position=free)	ik	
hier	ADV(type=reg)	hier	
gaarne	ADV(type=reg)	gaarne	
twee	NUM(type=card,position=prenom,representation=let)	twee	
dukatons	NOU-C(number=pl)	dukaton	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
hand	NOU-C(number=sg)	hand	
steeken	VRB(finiteness=inf)	steken	
,	PC	,	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
plaats	NOU-C(number=sg)	plaats	
van	ADP(type=pre)	van	
twaalf	NUM(type=card,position=prenom,representation=let)	twaalf	
guldens	NOU-C(number=pl)	gulden	
.	PC	.	

Hei	INT	hei	
,	PC	,	
hei	INT	hei	
,	PC	,	
zei	VRB(finiteness=fin,tense=past)	zeggen	
den	PD(type=d-p,subtype=art,position=prenom)	de	
een	NUM(type=card,position=free,representation=let)	een	
,	PC	,	
dien	PD(type=d-p,subtype=oth,position=prenom)	die	
Heer	NOU-C(number=sg)	heer	
die	PD(type=d-p,position=free)	die	
meend	VRB(finiteness=fin,tense=pres)	menen	
dat	PD(type=d-p,position=free)	dat	
niet	ADV(type=reg)	niet	
,	PC	,	
'k	PD(type=pers,position=free)	ik	
wed	VRB(finiteness=fin,tense=pres)	wedden	
hy	PD(type=pers,position=free)	hij	
je	PD(type=pers,position=free)	jij	
so	ADV(type=reg)	zo	
ter	ADV(type=reg)	terstond	mw_332
stond	ADV(type=reg)	terstond	mw_332
betalen	VRB(finiteness=inf)	betalen	
sal	VRB(finiteness=fin,tense=pres)	zullen	
,	PC	,	
zonder	ADP(type=pre)	zonder	
een	PD(type=indef,subtype=art,position=prenom)	een	
duit	NOU-C(number=sg)	duit	
af	VRB(finiteness=inf)	afdingen	mw_54
te	ADP(type=pre)	te	
dingen	VRB(finiteness=inf)	afdingen	mw_54
.	PC	.	

'k	PD(type=pers,position=free)	ik	
Zal	VRB(finiteness=fin,tense=pres)	zullen	
't	PD(type=pers,position=free)	het	
wel	ADV(type=reg)	wel	
moeten	VRB(finiteness=inf)	moeten	
doen	VRB(finiteness=inf)	doen	
,	PC	,	
zei	VRB(finiteness=fin,tense=past)	zeggen	
den	PD(type=d-p,subtype=art,position=prenom)	de	
armen	AA(degree=pos,position=prenom)	arm	
bloed	NOU-C(number=sg)	bloed	
,	PC	,	
ziende	VRB(finiteness=prespart)	zien	
dat	CONJ(type=sub)	dat	
hy	PD(type=pers,position=free)	hij	
overmand	VRB(finiteness=pastpart)	overmannen	
was	VRB(finiteness=fin,tense=past)	zijn	
;	PC	;	
en	CONJ(type=coor)	en	
hier	ADV(type=pron)	hierop	mw_246
op	ADV(type=pron)	hierop	mw_246
in	ADP(type=pre)	in	
sijn	PD(type=poss,position=prenom)	zijn	
sak	NOU-C(number=sg)	zak	
tastende	VRB(finiteness=prespart)	tasten	
,	PC	,	
telde	VRB(finiteness=fin,tense=past)	tellen	
hy	PD(type=pers,position=free)	hij	
haar	PD(type=pers,position=free)	zij	
twaalf	NUM(type=card,position=prenom,representation=let)	twaalf	
guldens	NOU-C(number=pl)	gulden	
,	PC	,	
meende	VRB(finiteness=fin,tense=past)	menen	
vorders	ADV(type=reg)	voorders	
heen	VRB(finiteness=inf)	heengaan	mw_217
te	ADP(type=pre)	te	
gaan	VRB(finiteness=inf)	heengaan	mw_217
;	PC	;	
maar	CONJ(type=coor)	maar	
de	PD(type=d-p,subtype=art,position=prenom)	de	
VVaardin	NOU-C(number=sg)	waardin	
vatte	VRB(finiteness=fin,tense=past)	vatten	
hem	PD(type=pers,position=free)	hij	
by	ADP(type=pre)	bij	
de	PD(type=d-p,subtype=art,position=prenom)	de	
mouw	NOU-C(number=sg)	mouw	
;	PC	;	
Nu	ADV(type=reg)	nu	
moesten	VRB(finiteness=fin,tense=past)	moeten	
'	PC	'	
er	ADV(type=reg)	er	
noch	ADV(type=reg)	nog	
twee	NUM(type=card,position=prenom,representation=let)	twee	
Dukatons	NOU-C(number=pl)	dukaton	
weesen	VRB(finiteness=inf)	wezen	
,	PC	,	
mijn	PD(type=poss,position=prenom)	mijn	
Heer	NOU-C(number=sg)	heer	
,	PC	,	
zei	VRB(finiteness=fin,tense=past)	zeggen	
zy	PD(type=pers,position=free)	zij	
met	ADP(type=pre)	met	
een	PD(type=indef,subtype=art,position=prenom)	een	
laggende	AA(degree=pos,position=prenom)	lachend	
mond	NOU-C(number=sg)	mond	
.	PC	.	

VVaarvoor	ADV(type=pron)	waarvoor	
?	PC	?	

vroeg	VRB(finiteness=fin,tense=past)	vragen	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Heer	NOU-C(number=sg)	heer	
,	PC	,	
'k	PD(type=pers,position=free)	ik	
heb	VRB(finiteness=fin,tense=pres)	hebben	
't	PD(type=d-p,subtype=art,position=prenom)	het	
gelag	NOU-C(number=sg)	gelag	
immers	ADV(type=reg)	immers	
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+het	
vollen	NOU-C(number=sg)	volle	
betaald	VRB(finiteness=pastpart)	betalen	
.	PC	.	

Dat	PD(type=d-p,position=free)	dat	
's	VRB(finiteness=fin,tense=pres)	zijn	
ook	ADV(type=reg)	ook	
een	PD(type=indef,subtype=art,position=prenom)	een	
praat	NOU-C(number=sg)	praat	
,	PC	,	
Myn	PD(type=poss,position=prenom)	mijn	
Heer	NOU-C(number=sg)	heer	
,	PC	,	
sei	VRB(finiteness=fin,tense=past)	zeggen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
VVaardin	NOU-C(number=sg)	waardin	
;	PC	;	
een	NUM(type=card,position=free,representation=let)	een	
voor	ADP(type=pre)	voor	
't	PD(type=d-p,subtype=art,position=prenom)	het	
gebruiken	NOU-C(number=sg)	gebruiken	
van	ADP(type=pre)	van	
het	PD(type=d-p,subtype=art,position=prenom)	het	
Meisje	NOU-C(number=sg)	meisje	
,	PC	,	
en	CONJ(type=coor)	en	
een	NUM(type=card,position=free,representation=let)	een	
voor	ADP(type=pre)	voor	
't	PD(type=d-p,subtype=art,position=prenom)	het	
gebruiken	NOU-C(number=sg)	gebruiken	
van	ADP(type=pre)	van	
myn	PD(type=poss,position=prenom)	mijn	
bed	NOU-C(number=sg)	bed	
.	PC	.	

'k	PD(type=pers,position=free)	ik	
Maak	VRB(finiteness=fin,tense=pres)	maken	
evenwel	ADV(type=reg)	evenwel	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
staat	NOU-C(number=sg)	staat	
,	PC	,	
zei	VRB(finiteness=fin,tense=past)	zeggen	
den	PD(type=d-p,subtype=art,position=prenom)	de	
bloed	NOU-C(number=sg)	bloed	
,	PC	,	
dat	CONJ(type=sub)	dat	
ik	PD(type=pers,position=free)	ik	
daarom	ADV(type=pron)	daarom	
in	ADP(type=pre)	in	
mijn	PD(type=poss,position=prenom)	mijn	
sak	NOU-C(number=sg)	zak	
zal	VRB(finiteness=fin,tense=pres)	zullen	
moeten	VRB(finiteness=inf)	moeten	
tasten	VRB(finiteness=inf)	tasten	
;	PC	;	
want	CONJ(type=coor)	want	
ik	PD(type=pers,position=free)	ik	
heb	VRB(finiteness=fin,tense=pres)	hebben	
ze	PD(type=pers,position=free)	zij	
al	ADV(type=reg)	al	
zo	ADV(type=reg)	zoveel	mw_354
veel	ADV(type=reg)	zoveel	mw_354
gebruikt	VRB(finiteness=pastpart)	gebruiken	
,	PC	,	
als	CONJ(type=sub)	alsof	mw_69
of	CONJ(type=sub)	alsof	mw_69
ze	PD(type=pers,position=free)	zij	
mijn	PD(type=poss,position=prenom)	mijn	
eigene	AA(degree=pos,position=prenom)	eigen	
Zuster	NOU-C(number=sg)	zuster	
was	VRB(finiteness=fin,tense=past)	zijn	
.	PC	.	

Hoe	ADV(type=reg)	hoe	
durfje	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	durven+jij	
dat	PD(type=d-p,position=free)	dat	
seggen	VRB(finiteness=inf)	zeggen	
,	PC	,	
zei	VRB(finiteness=fin,tense=past)	zeggen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Hoer	NOU-C(number=sg)	hoer	
met	ADP(type=pre)	met	
een	PD(type=indef,subtype=art,position=prenom)	een	
